Spend,Geography,Media Vertical,Media Name,Campaign Id,Product Category,Invoice
1.724,Bengaluru,Digital,https://www.themediaant.com/digital/sizmek-trackers-website-advertising,INV011007,Food & Restaurant,INV011007
1.724,Bengaluru,Digital,https://www.themediaant.com/digital/sizmek-trackers-website-advertising,INV011392,Food & Restaurant,INV011392
1.714,All India,Magazine,https://www.themediaant.com/magazine/crn-magazine-advertising,INV004827,IT Product & Services,INV004827
1.7,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/ee-sanje-bengaluru-kannada-advertising,INV003908,Travel & Tourism,INV003908
1.7,Bhopal,Radio,https://www.themediaant.com/radio/radio-mirchi-bhopal-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.7,Raipur,Radio,https://www.themediaant.com/radio/my-fm-raipur-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.695,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV011813,Food & Restaurant,INV011813
1.695,Pune,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV011813,Food & Restaurant,INV011813
1.695,Bengaluru,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV011813,Food & Restaurant,INV011813
1.695,Mumbai,Digital,https://www.themediaant.com/digital/inshorts-advertising,INV011813,Food & Restaurant,INV011813
1.688,Delhi,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.688,Bengaluru,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.688,Mumbai,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.688,Pune,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.688,Hyderabad,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.688,Chennai,Digital,https://www.themediaant.com/digital/cricbuzz-advertising,INV003665,Healthcare,INV003665
1.666,Bengaluru,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Delhi,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Mumbai,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Hyderabad,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Chennai,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Pune,Digital,https://www.themediaant.com/digital/instagram-advertising,INV004716,Services,INV004716
1.666,Bengaluru,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.666,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.666,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.666,Hyderabad,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.666,Chennai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.666,Pune,Digital,https://www.themediaant.com/digital/facebook-advertising,INV004716,Services,INV004716
1.6,All India,Digital,https://www.themediaant.com/digital/swiggy-advertising,6130b30badf96300099969df,Home Decor & Construction,"INV007133, INV007187"
1.6,Delhi,Digital,https://www.themediaant.com/digital/swiggy-advertising,6130b30badf96300099969df,Home Decor & Construction,"INV007133, INV007187"
1.6,Mumbai,Digital,https://www.themediaant.com/digital/swiggy-advertising,6130b30badf96300099969df,Home Decor & Construction,"INV007133, INV007187"
1.6,Bengaluru,Digital,https://www.themediaant.com/digital/swiggy-advertising,6130b30badf96300099969df,Home Decor & Construction,"INV007133, INV007187"
1.6,Bengaluru,Digital,https://www.themediaant.com/digital/google-search-advertising,62ea0f68495f1300098a5b89,Finance,INV009839
1.6,Hyderabad,Digital,https://www.themediaant.com/digital/google-search-advertising,62ea0f68495f1300098a5b89,Finance,INV009839
1.6,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,6348fc0ce78cc30009f0b616,Finance,INV010169
1.571,All India,Magazine,https://www.themediaant.com/magazine/pc-quest-magazine-advertising,INV004827,IT Product & Services,INV004827
1.55,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-bangalore-advertising,INV004073,Home Decor & Construction,INV004073
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/hfv-unbox,605ae6d69b48312d3cebef66,Electronics & Gadgets,INV006291
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/bhavya-sharma,60262dcfab6a466975ff6e24,Hospitality,INV006064
1.5,Pune,Radio,https://www.themediaant.com/radio/radio-city-pune-advertising,60d1b9ae52c4b000083fb6d3,IT Product & Services,INV006591
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/kanika-kaushik,60124f7f3745c304ecc7f414,Hospitality,INV006058
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/anmol-jaiswal,605ae6d69b48312d3cebef66,Electronics & Gadgets,INV006291
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/nabeel-nawab,605ae6d69b48312d3cebef66,Electronics & Gadgets,INV006291
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/nabeel-nawab,605ae6d69b48312d3cebef66,Electronics & Gadgets,INV006291
1.5,Delhi,Digital,https://www.themediaant.com/digital/digit-website-advertising,60582ff43fc7b92d4c71214e,Electronics & Gadgets,INV006292
1.5,Karnataka,Newspaper,https://www.themediaant.com/newspaper/prajavani-karnataka-kannada-advertising,6125f91725e4d00008b4d7e2,Finance,INV007013
1.5,All India,Digital,https://www.themediaant.com/digital/facebook-advertising,6128b0acf32ee90009899698,Finance,INV006925
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/fashion-influencers,627deb662376ac00098b3c99,Fashion & Lifestyle,INV008664
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/mauli-khatri,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/ruby-chiripal,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/sweta-garg,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/juli-rani,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/venus,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/dr-kinjal-kunjadiya,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1.5,Bengaluru,Digital,https://www.themediaant.com/digital/google-display-advertising,6348fc0ce78cc30009f0b616,Finance,INV010169
1.499,Bengaluru,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.499,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.499,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.499,Hyderabad,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.499,Chennai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.499,Pune,Digital,https://www.themediaant.com/digital/facebook-advertising,INV003895,Services,INV003895
1.45,Pune,Nontraditional,https://www.themediaant.com/nontraditional/apartment-regency-classic-baner-pune-advertising,63dd00127c78d10008e90ce9,Healthcare,INV011240
1.44,Chandigarh,Outdoor,https://www.themediaant.com/outdoor/hoarding-chandigarh-15091,63f850c84e9319000853dbb3,Social Enterprise & Trust,INV011441
1.4,Mysuru,Radio,https://www.themediaant.com/radio/radio-mirchi-mysuru-advertising,60e45c6d91187900088a7a30,Healthcare,INV006737
1.4,Bengaluru,Radio,https://www.themediaant.com/radio/radio-mirchi-bengaluru-advertising,60d1b9ae52c4b000083fb6d3,IT Product & Services,INV006591
1.4,Bengaluru,Radio,https://www.themediaant.com/radio/mirchi-95-bengaluru-advertising,60d1b9ae52c4b000083fb6d3,IT Product & Services,INV006591
1.4,Jaipur,Radio,https://www.themediaant.com/radio/community-radio-jaipur-advertising,60b89703b479c40008250713,Services,INV006672
1.4,All India,Digital,https://www.themediaant.com/digital/digit-website-advertising,611e0a460b696a0008446597,Entertainment,INV006882
1.4,Delhi,Digital,https://www.themediaant.com/digital/digit-website-advertising,611e0a460b696a0008446597,Entertainment,INV006882
1.4,Mumbai,Digital,https://www.themediaant.com/digital/digit-website-advertising,611e0a460b696a0008446597,Entertainment,INV006882
1.4,Hyderabad,Digital,https://www.themediaant.com/digital/digit-website-advertising,611e0a460b696a0008446597,Entertainment,INV006882
1.4,Bengaluru,Digital,https://www.themediaant.com/digital/digit-website-advertising,611e0a460b696a0008446597,Entertainment,INV006882
1.4,Anantapur,Cinema,https://www.themediaant.com/cinema/triveni-theatre-old-town-19753-onscreen-advertising,62626abb8b744a0009ba529a,Services,"INV008486, INV008588"
1.4,Pune,Cinema,https://www.themediaant.com/cinema/city-pride-screen-1-kothrud-27704-onscreen-advertising,633537bf6276cb00097a1903,Entertainment,INV009800
1.35,Goa,Newspaper,https://www.themediaant.com/newspaper/gomantak-main-marathi-advertising,INV003929,Services,INV003929
1.3,Jaipur,Newspaper,https://www.themediaant.com/newspaper/samachar-jagat-main-jaipur-hindi,60b8cd2110a0070008c76eb9,Services,INV006671
1.3,Udaipur,Radio,https://www.themediaant.com/radio/radio-city-udaipur-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.3,Jamshedpur,Radio,https://www.themediaant.com/radio/radio-city-jamshedpur-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.3,Bikaner,Radio,https://www.themediaant.com/radio/my-fm-bikaner-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.3,Vijayanagara,Cinema,https://www.themediaant.com/cinema/sri-gowri-shankar-theatre-kotturu-19934-onscreen-advertising,625535c130c6760009ee700d,Finance,INV008418
1.3,Bengaluru,Cinema,https://www.themediaant.com/cinema/sln-theatre-aivarkhandpur-20451-onscreen-advertising,625535c130c6760009ee700d,Finance,INV008418
1.3,Bengaluru,Cinema,https://www.themediaant.com/cinema/sri-gourishankar-chitramandira-bangalore-rural-20449-onscreen-advertising,625535c130c6760009ee700d,Finance,INV008418
1.3,Mysuru,Cinema,https://www.themediaant.com/cinema/shantala-theatre-screen-1-chamrajpura-22838-onscreen-advertising,625535c130c6760009ee700d,Finance,INV008418
1.3,Thyagaraya Nagar,Newspaper,https://www.themediaant.com/newspaper/hindustan-times-noida-english-advertising,6007f76cb541d1565462e1c0,Services,INV005979
1.28,Jaipur,Outdoor,https://www.themediaant.com/outdoor/hoarding-vaishali-nagar-jaipur-67525,INV011032,Education & Skill,INV011032
1.2,Dehradun,Cinema,https://www.themediaant.com/cinema/carnival-cinemas-vikas-mall-screen-2-indra-nagar-colony-7800-onscreen-advertising,INV002734,IT Product & Services,INV002734
1.2,All India,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,6114ed1fff286c0008c767d7,IT Product & Services,INV006901
1.2,All India,Digital,https://www.themediaant.com/digital/facebook-advertising,61518de6d5a6c40008339ca7,Education & Skill,INV007132
1.2,Coimbatore,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-coimbatore-advertising,63342fddf1f6550009e4ca7f,Transportation & Logistics,INV009915
1.2,Madurai,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-madurai-advertising,63342fddf1f6550009e4ca7f,Transportation & Logistics,INV009915
1.2,Tiruchirappalli,Nontraditional,https://www.themediaant.com/nontraditional/newspaper-inserts-tiruchirappalli-advertising,63342fddf1f6550009e4ca7f,Transportation & Logistics,INV009915
1.2,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-fort-mumbai-87861,63d9eab2c8900300085318a5,Services,INV011451
1.18,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-bandra-west-mumbai-87863,63d9eab2c8900300085318a5,Services,INV011451
1.18,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-bandra-west-mumbai-87863,INV011690,Services,INV011690
1.12,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,64006645af9755000804d184,Finance,INV011510
1.12,Mumbai,Digital,https://www.themediaant.com/digital/facebook-advertising,INV011692,Finance,INV011692
1.1,Raipur,Radio,https://www.themediaant.com/radio/my-fm-raipur-advertising,616ff5ad2966e70008a8974c,Services,"INV007239, INV007246, INV007243, INV007252, INV007289"
1.09,Delhi,Digital,https://www.themediaant.com/digital/facebook-advertising,INV002128,IT Product & Services,INV002128
1.072,All India,Television,https://www.themediaant.com/television/salvation-tv-advertising,INV001610,Services,INV001610
1.067,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-parel-mumbai-84058,INV011179,Healthcare,INV011179
1.067,Mumbai,Outdoor,https://www.themediaant.com/outdoor/bus-shelter-colaba-mumbai-84057,INV011179,Healthcare,INV011179
1,All India,Magazine,https://www.themediaant.com/magazine/industrial-products-source-magazine-advertising,616d2c7511311c00094643fe,Services,INV007263
1,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/delhi-metro-karol-bagh-station-advertising-113,612f2161941882000950641c,Education & Skill,"INV006979, INV007356, INV007541"
1,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/delhi-metro-karol-bagh-station-advertising-113,612f2161941882000950641c,Education & Skill,"INV006979, INV007356, INV007541"
1,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/delhi-metro-karol-bagh-station-advertising-113,612f2161941882000950641c,Education & Skill,"INV006979, INV007356, INV007541"
1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/fashion-influencers,627deb662376ac00098b3c99,Fashion & Lifestyle,INV008664
1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/khushi-vihanya,62cd6c0b6f695f0009813bba,Shopping & Retail,INV009145
1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/sonia-kotak,636e199540c87e000849db61,Fitness & Health,INV010341
1,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/creative-mom,632018e8b474d10009ab56c8,Shopping & Retail,INV009919
1,Sikkim,Influencer Marketing,https://www.themediaant.com/influencer-marketing/sonia-kotak,INV011625,Services,INV011625
0.996,Delhi,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011901,Education & Skill,INV011901
0.996,Mumbai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011901,Education & Skill,INV011901
0.996,Chennai,Digital,https://www.themediaant.com/digital/programmatic-platforms-advertising,INV011901,Education & Skill,INV011901
0.96,All India,Television,https://www.themediaant.com/television/aastha-tv-advertising,INV001467,Transportation & Logistics,INV001467
0.95,Raigarh,Cinema,https://www.themediaant.com/cinema/carnival-cinemas-grand-mall-screen-3-raigarh-17925-onscreen-advertising,INV011138,Education & Skill,INV011138
0.95,Raigarh,Cinema,https://www.themediaant.com/cinema/carnival-cinemas-grand-mall-screen-1-raigarh-17923-onscreen-advertising,INV011138,Education & Skill,INV011138
0.95,Raigarh,Cinema,https://www.themediaant.com/cinema/carnival-cinemas-grand-mall-screen-2-raigarh-17924-onscreen-advertising,INV011138,Education & Skill,INV011138
0.91,Bengaluru,Digital,https://www.themediaant.com/digital/facebook-advertising,INV002243,IT Product & Services,INV002243
0.9,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,6098ddfca198600008dad36d,Healthcare,INV006475
0.9,Mumbai,Digital,https://www.themediaant.com/digital/inshorts-advertising,6098ddfca198600008dad36d,Healthcare,INV006475
0.9,Bengaluru,Digital,https://www.themediaant.com/digital/inshorts-advertising,6098ddfca198600008dad36d,Healthcare,INV006475
